OW_events;label
[34];0
[60];0
[57 60 57 60];0
[34 31 34 31];0
[57 60 57 60 57];0
[43 40 43];0
[64 61 64 61];0
[109 112 109];0
[51];1
[57];0
[43 40];0
[57 60];0
[69];0
[118 121];0
[];0
[ 8 17];0
[57 60];0
[57 60 57 60];0
[];0
[57 60];0
[43];0
[57 60 57 60];0
[121];0
[57 60];0
[217 220];0
[31 34 30 27 30];0
[];0
[60 57 60 57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[125  17 122  14];0
[57 60];0
[57 60];0
[118 121];0
[57 60];0
[57 60 57];0
[ 64  38  35 116];0
[57 60];0
[31];0
[64 47 61];0
[43 40];0
[60];0
[121 118];0
[43 40 43];0
[57 60 57 60];0
[31 35 38];0
[57 60];0
[57 60];0
[];1
[60];0
[118];0
[60];0
[];0
[60];0
[40 43 40 43];0
[51 48 51];1
[57 60];0
[118];0
[57 60 57];0
[61 64 61 64];1
[40 43 40 43];0
[60 57 60];0
[57 60];0
[];0
[40];0
[57 60];0
[57 60];0
[51 48 51];1
[57 60];0
[57 60];0
[61 64 61];0
[69];0
[60 57 60];0
[57 60];0
[];0
[60];0
[];0
[60 57];0
[43 40];0
[60 57 60 38];0
[57 60];0
[];0
[30 27];0
[69 66];0
[35 60];0
[57 60];0
[57 60];0
[57 60];0
[43 40];0
[57 60];0
[57 60 57 60];0
[64];0
[37 31 35];0
[125];0
[43 40];0
[30];0
[40 43];0
[57 60];0
[];0
[57];0
[220 217];0
[57 60];0
[30 27];0
[57 60];0
[57 60 57];0
[207 204 207];0
[43];0
[57];0
[36];0
[118 121  43  40];0
[60];0
[51 48];1
[57 60 57];0
[60 57 60];0
[34];0
[60];0
[60];0
[ 57  60 204 207];0
[57 60];0
[44];0
[217 220];0
[27 32];0
[ 5 14];0
[57 60];0
[];0
[220  38];0
[60];0
[121];0
[64 61 64];0
[66];0
[57 60];0
[];0
[60];0
[61 64 47 61 44 64];0
[ 5 14];0
[57 60 57 60];0
[57 60 57];0
[121];0
[57 60];0
[57 60 57];0
[57 60];0
[43 40];0
[ 60 220];0
[31 35 43];0
[60];0
[57 60];0
[57 60];0
[30];0
[];0
[30 57];0
[57 60];0
[125];0
[66];0
[118 121];0
[40 43 40];0
[40 43];0
[];0
[57 60];0
[40 43];0
[40 43];0
[43 40];0
[57 60];0
[122];0
[47];0
[57 60 57];0
[57 60];0
[];0
[60];0
[ 27 125  31];0
[57 60];0
[47 44 27 47 30 44 47];0
[57 60];0
[66];0
[57 60 57 60];0
[69];0
[34 31];0
[60 57 60];0
[];0
[];0
[57 60];0
[40];0
[48 51 48];1
[27];0
[57 60 57];0
[66];0
[34 31 34];0
[];0
[27];0
[34];0
[57 60];0
[57];0
[];0
[48 51];1
[43 40 43];0
[60];0
[];0
[48 51 48];1
[48 51 48];1
[43 40];0
[57 60 57 60];0
[220 217 220 217];0
[57];0
[118 121];0
[61];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[60 57 60 57];0
[60 57 60];0
[60 57 60];0
[57 60];0
[204 207];0
[57 60 57];0
[121 118];0
[57 60];0
[57 60];0
[];0
[57 60];0
[31];0
[57 60];0
[60 57];0
[48 51];1
[61 64 61 64];0
[60 57 60];0
[60 57 60];0
[57 60];0
[57 60 57];0
[217];0
[66];0
[31];0
[31];0
[57 60 57 60];0
[57 60];0
[57 60];0
[64 61];0
[57 60];0
[30];0
[44 64 61 64 61];0
[64 61];0
[60];0
[ 40  43 220  40 217];0
[64 61];0
[ 41 192];0
[122  30];0
[57 60];0
[57 60];0
[31 57 60];0
[121 118];0
[43];0
[31 57 35 60];0
[217 220];0
[57];0
[57 60];0
[57 60];0
[57 60];0
[];1
[57 60];0
[60 57 60];0
[35];0
[47];0
[57 60];0
[66];0
[48 51 48 51];1
[27 57 60 32 37 30 28];0
[60 27 30];0
[60 57 60];0
[61];0
[];0
[57 60];0
[57 60];0
[118 121];0
[60];0
[31 34];0
[];1
[];0
[];0
[57 60 57];0
[57];0
[];0
[57 60];0
[121];0
[57];0
[57];0
[29];0
[31];0
[57 60];0
[57 60];0
[60];0
[204  57  60];0
[57];0
[40 43 40];0
[66];0
[57 60];0
[21 40 43 18 40 21];0
[];0
[60];0
[27 32 37 30];0
[57];0
[ 57 125  60  57  60  57];0
[57 60];0
[28 35 38 34 61];0
[];1
[];0
[57 60];0
[57 60];0
[ 66 113];0
[];0
[118 121 118];0
[57 60 57 60];0
[27 30];0
[60];0
[57];0
[118];0
[57 60];0
[43];0
[18 21];0
[57 60];0
[61 47];0
[57 60 57 60];0
[43 40];0
[122];0
[40 43];0
[57 60 57];0
[57 60 57];0
[60 57 60];0
[30];0
[60];0
[34];0
[47 44 61 64];0
[57 60];0
[ 57  60 220 217];0
[38];0
[60];0
[];0
[122];0
[];1
[ 27 125];0
[];0
[57 60];0
[47];0
[31];0
[60];0
[];0
[];0
[];0
[57 60 57];0
[57 60];0
[64 61 64 61];0
[  5  14 121   8  17  44 118  47  66  44];0
[125 122];0
[118 121];0
[60 57 60];0
[220 217 220];0
[64 61];0
[57];0
[118  43  60 122];0
[60];0
[69];0
[57 60];0
[];0
[220 217];0
[];0
[57 60];0
[118 121];0
[18 21];0
[57 60 57];0
[57 60];0
[60 57 60 57 60];0
[118 121];0
[60];0
[57];0
[60];0
[60];0
[64];0
[60 57 60];0
[60];0
[ 60  57  60 125];0
[57 60];0
[118];0
[5];0
[57 60];0
[38 35];0
[57 60];0
[ 25  12  21 118  18  21];1
[];0
[57];0
[57 60 57 60];0
[69];0
[57 60];0
[38 35 57 38 60 35];0
[30 27];0
[18 21];0
[118 121];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[64 61 64 61];0
[43 27 40];0
[57 60];0
[60];0
[48 51];0
[47 61 44 64];0
[51];1
[43];0
[57];0
[57 60 57 60];0
[];0
[37 32];0
[121 118];0
[57 60];0
[69];0
[122];0
[14 17 69];0
[220 217];0
[43 40];0
[57 60 57 60 57];0
[69];0
[34];0
[43];0
[60];0
[118  64];0
[];0
[27];0
[57 60];0
[60];0
[35];0
[121];0
[43 40];0
[57 60];0
[];0
[43 40];0
[121];0
[38 35];0
[31 44 34 61 64];0
[38];0
[57 60];0
[220 217 220];0
[57 60];0
[];0
[40];0
[60 57 60];0
[60];0
[];0
[38 35];0
[];0
[118];0
[60];0
[57 60];0
[60 57 60];0
[57 60 57 60];0
[ 57  60 217];0
[57];0
[];0
[57 60 57];0
[31 57];0
[57 60 57 60];0
[40 43];0
[ 43 118  40 121];0
[60 57 60];0
[];0
[ 61 121  64];0
[57 60];0
[57 60];0
[60];0
[44 47];0
[];0
[57 60];0
[60 57 60];0
[60 57 60];0
[57 60];0
[ 27 125];0
[ 43 122];0
[60 57];0
[];0
[121  43  40];0
[60];0
[27 30];0
[];0
[18];0
[61 64];0
[57 60];0
[51 48 51];1
[];0
[];0
[30];0
[60 57 60];0
[57 60];0
[43 40 43];0
[220 217];0
[ 31 125  34  31];0
[57];0
[30 27 57 60 57];0
[];0
[];0
[122 125 122];0
[57 60];0
[43 40];0
[48 51];1
[];0
[30 27 30];0
[];0
[57 60];0
[57];0
[60];0
[57 60];0
[27 31 34 30];0
[57 60];0
[57 60];0
[35];0
[57 60 57 60];0
[43 40 43];0
[118];0
[34];0
[60 57 60 57];0
[];0
[60 57];0
[43];0
[35 38];0
[ 1 43];0
[57 60];0
[];1
[51 48];0
[];0
[57 60];0
[60];0
[220];0
[40 43];0
[43 40];0
[];0
[57 60];0
[57];0
[57 60];0
[];0
[57 60 57];0
[118  30  27 121 118];0
[57 60];0
[38 34];0
[64];0
[60 57 60];0
[121];0
[];0
[118];0
[60];0
[];0
[34 31 57 60];0
[27 30];0
[60];0
[30 27];0
[];1
[57 60];0
[118 121];0
[];0
[30];0
[122 125];0
[37 31 35];0
[];0
[57 60];0
[122];0
[51 48 51];1
[57 60];0
[31];0
[118 121  43  40  43  40];0
[27 47 61 44 64 61 64];0
[57 60];0
[57 60];0
[57 60];0
[57];0
[60];0
[57 60];0
[60];0
[57 60];0
[27];0
[40];0
[217 220  57];0
[];0
[118];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57];0
[207 204 207];0
[57 60];0
[31];0
[];0
[43 40];0
[43 17 14 40 43];0
[60];0
[51];1
[57 60];0
[18];0
[];0
[57 60];0
[];0
[35 61 64 38 35 61];0
[118 121 118 121];0
[31 34 31 35];0
[57 60];0
[60 57];0
[57 60];0
[43 40];0
[43];0
[ 60 122  57  60];0
[121];0
[61 64 61];0
[30];0
[];0
[220 217];0
[43 40];0
[66];0
[30];0
[ 61 121];0
[];0
[61 64];0
[43 40];0
[60];0
[57];0
[57 60];0
[60];0
[57 60];0
[43 40 43 40 43];0
[43 40 43 40];0
[40 43 40];0
[57 60];0
[60];0
[121];0
[57 60];0
[57 60];0
[57 60];0
[43];0
[57 60];0
[];0
[60];0
[57 60];0
[57 60];0
[57 60 57 60 57];0
[57 60 57 60 57];0
[40 43 40];0
[57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[220 217 220 217 220 217];0
[57 60];0
[112  27   8  17  32];0
[217 220];0
[57 60];0
[57 60];0
[40 43 40 43];0
[57 60];0
[57 60];0
[121];0
[57 60];0
[57 60];0
[];0
[57 60];0
[43];0
[];0
[57 60];0
[51];1
[57 60];0
[64 47 44 61];0
[57 60];0
[43];0
[51 48 51 48 51];1
[];0
[31 34 31 34];0
[];0
[31];0
[60 57 60];0
[31 34 57 31 60];0
[69];0
[69];0
[66];0
[57 60 57 60];0
[];0
[57 60];0
[40];0
[40];0
[69];0
[5 8];0
[57 60];0
[31 34 31];0
[207 204 207 204];0
[30 27];0
[];0
[207 204];0
[43];0
[];0
[60];0
[122];0
[ 34 122  30  28 125];0
[34];0
[ 40 118 121];0
[48];1
[60];0
[60];0
[129 126];0
[];0
[43];0
[57 60 34];0
[57 60];0
[21 18 21];1
[61 64 61 64 46];0
[57 60 57 60];0
[60 38 35 38];0
[61 64 61 64];0
[57 60 57 60];0
[];0
[57];0
[118];0
[];0
[69];0
[122 125];0
[31 34];0
[60 57 60];0
[57 60];0
[];0
[57 60 57 60];0
[];0
[];0
[ 57 220  60];0
[60 57 60];0
[121];0
[64];0
[30];0
[57 60];0
[57 60];0
[57 60];0
[66];0
[57];0
[118 121];0
[57 60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[44];0
[ 40 118 121  43];0
[43];0
[57 60];0
[57 60];0
[31];0
[57 60 57 60];0
[57 60];0
[30 27 30];0
[ 43  40 118 121];0
[];0
[ 64 220  61];0
[57 60];0
[57 60];0
[27];0
[57 60];0
[57 60];0
[43 40];0
[27];0
[57 60 57];0
[27 30 27];0
[43 40];0
[57 60 57];0
[57 60];0
[40];0
[];0
[43];0
[121];0
[34 31 34 31];0
[60];0
[57 60];0
[];0
[61];0
[30];0
[];0
[40];0
[57 60];0
[35 38 57];0
[69];0
[];0
[57 60 57 60];0
[57 60];0
[57 60];0
[60];0
[30];0
[57 60];0
[43];0
[57 60];0
[118];0
[57 60 57 60];0
[118];0
[43 40];0
[];0
[28 33];0
[60];0
[64 61];0
[57 60];0
[69];0
[60];0
[ 57  60 204 207];0
[30 27];0
[];0
[64];0
[43 40];0
[];1
[];0
[ 34  31  35 125  38 122];0
[60 57 60];0
[];0
[60];0
[57 60];0
[40 43 40];0
[66];0
[43 40];0
[66];0
[60];0
[57 60];0
[57 60 57 60];0
[43 40];0
[113  69  38  35];0
[57 60];0
[66];0
[60 57 60];0
[60];0
[57 60];0
[57 60];0
[48  8 17  5 14];1
[ 8 17  5 14];0
[57 60];0
[27 57 60 30 27];0
[220  30 217];0
[];0
[ 5 34 30 27 31];0
[30 57 60];0
[30 27 30];0
[57 60];0
[ 60 217 220  57  60];0
[57 60];0
[57 60];0
[57 60];0
[40 43];0
[];0
[60];0
[];0
[];0
[40 43];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57];0
[57 60];0
[57 60];0
[];0
[57 60];0
[40 43 40];0
[66];0
[57 60];0
[57 60];0
[];1
[31];0
[60 57 60];0
[51 48 51];1
[40 43];0
[36];0
[207];0
[60];0
[60];0
[31 34 30 27];0
[57];0
[64 61];0
[57 60];0
[121];0
[57 60];0
[66];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[57 60];0
[60];0
[57];0
[40];0
[];0
[57 60];0
[57 60];0
[118];0
[60 57 60 57 60];0
[66];0
[40];0
[57 60];0
[];0
[57 60];0
[60 57];0
[27];0
[57 60];0
[118 121];0
[60 57];0
[57 60];0
[57 60];0
[57 60 57];0
[61 64];0
[69];0
[57 60 57 60];0
[60 57];0
[43 40 43];0
[61 64];0
[57 60];0
[122 125 122 125];0
[57 60];0
[60];0
[60 57 60];0
[60];0
[27 32];0
[51];1
[ 63 118  49 122];0
[57];0
[35 38 34];0
[22 25 51 22];1
[40 43];0
[125];0
[43 40];0
[57];0
[57];0
[57 60];0
[57 60 57 60];0
[121];0
[118  43 121  40];0
[57 60];0
[57];0
[66];0
[118 121 118  43];0
[57 60];0
[118];0
[60];0
[43];0
[57 60];0
[57];0
[40 43];0
[60];0
[];0
[27];0
[43 40 43 40];0
[35];0
[27 31];0
[57 60];0
[48 51];1
[43 40 43 40];0
[];0
[57 60];0
[57 60];0
[57];0
[57];0
[];0
[57 60 57 60];0
[];1
[125];0
[48 51];1
[57 60 57];0
[40 43];0
[57 60];0
[];0
[57 60];0
[60 57 60];0
[57 60];0
[30];0
[60];0
[43 40];0
[57 60];0
[];0
[30];0
[ 8 17  5 14];0
[57 60];0
[35 38];0
[57 60];0
[121];0
[220 217 220 217 220];0
[57 60];0
[57 60];0
[57 60];0
[43 40 43];0
[57 60 57];0
[];0
[57 60];0
[122];0
[48];1
[64 61 64];0
[38];0
[27 30];0
[69 38 35];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[27 32 36 28];0
[60 57];0
[35];0
[57 60];0
[ 31 125  34  32  38];0
[57 60];0
[ 60 217 220  57];0
[57 60];0
[57];0
[57 60];0
[27];0
[];0
[69 66 69];0
[34 31 34];0
[57 60];0
[38 57 35 60 38];0
[57];0
[ 21 109  44];0
[121 118];0
[57 60];0
[30 18];0
[69];0
[57 60 57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[48];1
[ 30 122];0
[43];0
[44];0
[];0
[57];0
[57 60];0
[35 38];0
[57 60];0
[ 43 118];0
[60];0
[48 51 48];1
[27 30];0
[51];1
[57];0
[43 40];0
[57 60];0
[57];0
[57 60 57 60];0
[57 60];0
[60 57 60];0
[57 60 57];0
[57 60];0
[ 8 17];0
[51];1
[60];0
[];1
[118];0
[43];0
[];0
[60 57 60];0
[57];0
[57 60];0
[];0
[57 60 57 60];0
[57 60];0
[48 51];1
[31 35];0
[57 60];0
[217 220];0
[];0
[57 60];0
[];0
[61 64 61];0
[60 57];0
[];0
[122];0
[57 60];0
[5];0
[43 40];0
[220  57  60 217 220];0
[57 60 57 60];0
[];1
[217 220];0
[60 35 38 35];0
[60];0
[57 60];0
[57];0
[57];0
[60];0
[ 57  60 122  57  60];0
[57 60];0
[40];0
[40 27];0
[40 43 40];0
[27];0
[43];0
[57 60];0
[40];0
[121];0
[217 220 118];0
[57 60];0
[57];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57 60];0
[57];0
[27 30];0
[69];0
[57 60];0
[60 57 60];0
[60];0
[57 60];0
[66 69 66];0
[];0
[60];0
[57 60];0
[ 64  61 121];0
[];0
[57 60];0
[57 60];0
[51];1
[43 40 43];0
[];0
[];0
[69];0
[57 60 57 60];0
[43];0
[60];0
[61 64];0
[60 57 60];0
[57 60 57 60];0
[43];0
[57 60];0
[66];0
[34 57 60 31];0
[60 57 60];0
[35 38 34 30];0
[60];0
[60];0
[30];0
[57 60 57];0
[57 60];0
[57 60 57 60];0
[30 40 27 43];0
[35 38 34 31 66];0
[57 60];0
[38];0
[43];0
[57 60];0
[57 60];0
[];0
[57 60];0
[];0
[57 60 57];0
[57 60];0
[34 57 60 31 57 33];0
[43 40];0
[121];0
[35 38 35];0
[38 33];0
[60];0
[43];0
[60 57];0
[121];0
[57 60];0
[34 31];0
[];0
[57];0
[57 60];0
[43 40 43 40];0
[66];0
[ 35  66  38  34 122 125];0
[57 60];0
[];0
[40];0
[217 220];0
[57 60 57];0
[57];0
[64 47 44 61];0
[61 64 61];0
[66];0
[51];1
[];0
[60];0
[];0
[57 60];0
[69];0
[43 40];0
[57 60];0
[66];0
[57 60];0
[60 57];0
[43 40];0
[43];0
[57];0
[];0
[66 69];0
[48 51];1
[57];0
[47];0
[40 43];0
[34];0
[66];0
[];0
[34 57 60 31 57];0
[60];0
[];0
[43];0
[57 60 57 60];0
[57 60];0
[43 40 43];0
[57 60];0
[];0
[57 60 57];0
[60];0
[];0
[57];0
[51];1
[40 43];0
[60];0
[57 60];0
[60];0
[33 27 31];0
[];0
[60 57];0
[69];0
[57 60];0
[];1
[27 31];0
[31];0
[27 30];0
[27];0
[57 60 57 60];0
[118];0
[57 60];0
[30];0
[34 31];0
[18 21];0
[57];0
[31 57 60];0
[];0
[57 60 57 60];0
[60];0
[60 57 60];0
[57 60 57 60 57];0
[33 28];0
[38 35 38];0
[57 60 57 60];0
[60];0
[57];0
[40 43];0
[57 60];0
[];0
[43 40];0
[121 118];0
[66];0
[43 40 43];0
[];0
[];1
[57 60];0
[57 60];0
[57 60];0
[125 122];0
[66];0
[35 38 35 38 57 35];0
[57 60 57];0
[];0
[ 60 204 207];0
[57];0
[27];0
[  5  14 121 118 121];0
[57 60 57];0
[57 60];0
[57];0
[];0
[60 57 60];0
[33 28 40];0
[57];0
[118];0
[43];0
[ 27 125 122 125];0
[57 60 57 60 57 60];0
[57];0
[43 40];0
[57 60];0
[57];0
[43 40];0
[35 38 92 96];0
[27 30 27];0
[47 44 61 64 61];0
[57 60];0
[66];0
[32 57 60];0
[57 60];0
[57 60];0
[69];0
[57 60];0
[69];0
[31];0
[60];0
[69];0
[57 60];0
[60];0
[40];0
[66 69 66 69 66];0
[38 35];0
[43 40 43];0
[27];0
[34 31];0
[27 43];0
[40];0
[];0
[64 61 64];0
[57 60 34];0
[];0
[57 60];0
[57 60];0
[60 57];0
[27 30];0
[];0
[31 34 31];0
[125 122 125];0
[43 40 43];0
[60];0
[  8  17 118];0
[31 34];0
[57 60];0
[57 60 57 60];0
[27];0
[33];0
[121];0
[];0
[57 60];0
[43 40];0
[57 60];0
[ 45  61 192  51 185];0
[];0
[64 47 44 61 64];0
[57 60];0
[31 34];0
[57 60];0
[ 5 14  8];0
[57 60 57];0
[57];0
[60];0
[];0
[];0
[57 60 57 60];0
[];1
[57 60 57 60 57];0
[21];0
[60];0
[43 40 43 40];0
[57 60 57 60];0
[57];0
[];0
[];0
[57 60];0
[57 60];0
[125];0
[ 5 14];0
[57 60];0
[40 43];0
[40];0
[60];0
[57 60 57];0
[61 31 64];0
[57 60 57];0
[];0
[60];0
[57 60];0
[57 60 57 60];0
[118  43 121  40];0
[57 60 57 60];0
[43];0
[60 57 60];0
[];0
[40 43 40];0
[118 121];0
[57 60];0
[57 60];0
[  8  20 118];0
[57 60];0
[118];0
[31];0
[43 40];0
[];0
[];0
[57 60 57 60];0
[];0
[69];0
[];1
[38];0
[57 60];0
[57 60];0
[57 60];0
[60];0
[60];0
[34 31 34];0
[60];0
[60];0
[57 60];0
[  2  53  57 197];0
[31 34];0
[27 31];0
[43 40];0
[57 60];0
[57 60 57 60 35];0
[];0
[];0
[35 64 69 66];0
[ 18  60 129  21 126  57  60  57];0
[57 60];0
[66];0
[66];0
[57 60];0
[];0
[];0
[57 60 57 60];0
[27 47 44 64];0
[118 121 118];0
[60];0
[];0
[57 60];0
[57 60];0
[57 60];0
[40 43 40];0
[57 60];0
[60];0
[18 21];0
[121];0
[61 64 61 64];0
[57 60];0
[121];0
[57 60];0
[ 5 14 30 17];0
[57 60];0
[60 57 60];0
[118 121];0
[43 40 43];0
[30];0
[ 43 118  40 121];0
[57 60];0
[118];0
[51];1
[];0
[];0
[];0
[57 60 57 60];0
[];0
[66];0
[57 60];0
[43 40];0
[30];0
[57 38 60 35 57];0
[60];0
[];0
[];1
[220 217  57];0
[];0
[];0
[60 57 60 57];0
[34 31];0
[30];0
[57];0
[121];0
[57 60];0
[57 60];0
[60];0
[57];0
[];0
[31 34];0
[66];0
[118  38  35];0
[ 31  43 118  34  40 121  31  34];0
[];0
[30 27];0
[61];0
[60];0
[51 48];1
[35 38 35 38 35];0
[66];0
[34 31 34];0
[60 57 60];0
[8];0
[51 48];1
[47];0
[57 60];0
[];0
[];0
[57 60 57 60];0
[43 40];0
[60 57];0
[57 60];0
[57 60 57];0
[57 60 57 60];0
[57 60];0
[40 43 40 43];0
[];0
[57];0
[66];0
[60];0
[57 60];0
[118 121];0
[57 60];0
[61 64];0
[60 57 60];0
[57 60];0
[44 61 64];0
[34];0
[43];0
[61 64 61];0
[60 57 60];0
[69];0
[57 60];0
[51];1
[121 118];0
[57 60];0
[57];0
[57 60];0
[];0
[57];0
[66 69];0
[121 118];0
[60 57 60 57];0
[27 30];0
[57 60 57];0
[217 220  57 217];0
[66];0
[60];0
[ 27 125  30 122];0
[57 60];0
[57];0
[];0
[57 60];0
[33];0
[38 57 35 60];0
[];0
[57 60];0
[57 60];0
[60];0
[57];0
[57 60];0
[];0
[57 60];0
[57 60 57 60];0
[21];1
[57 60 57];0
[57 60];0
[43 40];0
[ 5 14];0
[57 60];0
[43 40 43 40 43];0
[ 51 118 121  48];0
[];0
[57 60];0
[ 40 121  43];0
[60 57 60];0
[57];0
[57 60];0
[40 43 40 43];0
[];0
[60];0
[61 64 61];0
[118 121  43];0
[57 60];0
[64 31 61 64];0
[14];0
[40];0
[118 121];0
[57 60];0
[43];0
[];0
[57 60];0
[60 57 60 57];0
[57];0
[40 43 40];0
[];0
[57 60];0
[57 60];0
[ 35 125  38  34 122];0
[57 60 57 60];0
[118 121];0
[43 40];0
[57 60];0
[];0
[60 57 60 57];0
[64 61 64 61];0
[38];0
[];0
[57 60 57 60];0
[57 60 57 60];0
[121 118 121];0
[57 60 57];0
[57 60];0
[60 57];0
[];0
[60 57 60 57 60];0
[57 60];0
[61 64];0
[51];1
[31 34 31];0
[];0
[47];0
[31];0
[57 60];0
[27];0
[57 60];0
[57 60 57];0
[35 66 38 34];0
[40];0
[57 60];0
[57 60];0
[60 57 60];0
[ 32 125];0
[61];0
[60];0
[57];0
[38 35];0
[35 38 35];0
[];0
[66];0
[60];0
[61 64];0
[34];0
[27];0
[];0
[57 60 57 60];0
[27];0
[];0
[];0
[61 64];0
[57 60];0
[57 60];0
[40];0
[57];0
[];0
[];0
[30 27 30];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[27 32];0
[57 60];0
[60 57 60 57];0
[43 40];0
[ 60  57 125];0
[66];0
[ 57 204  60 207];0
[57];0
[40];0
[34];0
[18];0
[];0
[60 57 60];0
[60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[43 40 30];0
[57 60];0
[60 57 60];0
[57];0
[ 5 14  8 17];0
[];0
[57 60];0
[118 121];0
[];0
[125 122];0
[57 60];0
[60 57 60];0
[ 30 122];0
[57 60];0
[57 60];0
[57 60];0
[35];0
[66];0
[57 60 57];0
[43 40];0
[];0
[60 57 60 57 60];0
[57];0
[57 60];0
[];0
[118 121];0
[34];0
[118];0
[57 60 57 60];0
[64];0
[57 60 57 60];0
[43 40];0
[38];0
[61 64];0
[31];0
[  5 109  14];0
[61 64];0
[122 125];0
[27];0
[207];0
[40 43];0
[57 60];0
[30 27 30];0
[57 60];0
[60 57 60];0
[57 60];0
[60 57 60];0
[57 60 57];0
[60];0
[57 60];0
[57 60];0
[43 40];0
[31];0
[27 32 37];0
[57];0
[60];0
[57 60];0
[57 60];0
[44 47];0
[38 35];0
[34];0
[];0
[34];0
[57 60];0
[61 64];0
[122];0
[57 60];0
[57 60];0
[51 48];1
[57 60];0
[];0
[57 60];0
[57 60];0
[14 43  5  8 17];0
[57 60];0
[118];0
[57];0
[118 121];0
[57 60];0
[57 60];0
[34 57 60 57 31 60 34];0
[118];0
[57];0
[];0
[ 43 118  40 121];0
[57 60];0
[57 60 57 60];0
[57 60 57];0
[66 69];0
[60];0
[51];1
[60 57];0
[];0
[27 30];0
[60];0
[ 34 122];0
[44 61 64];0
[57 60];0
[34];0
[  5  14 125   8  17 122];0
[60 57 60];0
[31 35 37 30];0
[40 43];0
[ 57 204  60 207  57];0
[43 40];0
[31];0
[57 60];0
[];0
[43 40];0
[57 60 57 60];0
[43 40 30 43];0
[];0
[57 60 57 60];0
[31];0
[69];0
[57];0
[40 43];0
[];0
[57 60];0
[];0
[28 35 36 27];0
[21 61 64];0
[57 60];0
[60];0
[];0
[60];0
[57 60];0
[60];0
[57 60];0
[];0
[61 47 64 44 61];0
[118];0
[30];0
[];0
[57];0
[118];0
[57];0
[];0
[38 35 38];0
[57 60];0
[57 60 34 57 60];0
[57];0
[43 40];0
[57 60];0
[];0
[];0
[69];0
[43];0
[31 34 30];0
[];0
[121 118];0
[57 60];0
[];0
[118 121];0
[27 30 27 57 60];0
[57];0
[27 60 31];0
[207 204];0
[43];0
[57 60];0
[];0
[];0
[43 40];0
[];0
[57 38 60];0
[57 60 57];0
[118];0
[57 60];0
[69];0
[57 60];0
[27 30];0
[57 60];0
[];0
[66];0
[57 60];0
[57 60 57 60];0
[];0
[217 220 217 220];0
[];0
[57 60];0
[64 18 61 21];0
[38 35];0
[31 34 30 27];0
[57 60];0
[60 57];0
[27 30];0
[ 38 207 220  35  38];0
[];0
[34];0
[60];0
[];0
[];0
[61 64];0
[  8  17 109];0
[ 18 121  21 118];0
[60];0
[];0
[];0
[57 60 57 60];0
[57 60 57];0
[60 57 60];0
[34];0
[57 60];0
[207 204 207];0
[57 38 60 33 27 31 35];0
[57 60];0
[57 60 57 60];0
[57 60];0
[57 60];0
[66];0
[34];0
[];0
[125   8  17 122   5  14  43];0
[57 60];0
[60];0
[60 57];0
[ 43 118  40 121];0
[57 60];0
[57 60];0
[  5  14 112  60 122];0
[];0
[57 60];0
[25];0
[ 35 121  38 118  34];0
[40];0
[64 61];0
[57];0
[57];0
[40 43];0
[57 60 57 60];0
[];1
[34];0
[57 60];0
[64];0
[57 60];0
[43];0
[57];0
[57 60];0
[35];0
[];0
[57];0
[57 60];0
[57 60];0
[43 40 43 40];0
[51 48];0
[57 60];0
[35];0
[ 43 118  40 121];0
[40 43];0
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[38 35 38];0
[60];0
[116 113];0
[61 64 47 44 61];0
[27 30];0
[57 60];0
[57 60 57 60];0
[43];0
[57 60 57 60];0
[57 60];0
[57 60 57 60];0
[57];0
[57 60];0
[43 40];0
[125];0
[64 61];0
[57 60];0
[];1
[66];0
[57 60];0
[43 40 43];0
[121 118];0
[57 60];0
[57 60];0
[ 57  60 217 220];0
[];0
[43];0
[57 60];0
[57 60];0
[60 57 60];0
[60];0
[57 60];0
[34 31];0
[121 118];0
[57 60];0
[57 60];0
[57 60 57];0
[34];0
[66];0
[ 18  21 109];0
[40];0
[60 57 60];0
[64 61 64];0
[118];0
[27 30];0
[57 60 57 60];0
[57 60];0
[18];0
[57 60];0
[40 43];0
[118];0
[57 60];0
[57 60];0
[];0
[57 60];0
[];0
[118];0
[57 60];0
[69];0
[40 43];0
[30];0
[];0
[60];0
[57 60 57 60 57];0
[38 57 35 60 57 60 57];0
[57 60];0
[];1
[121  61  64];0
[60 57 60];0
[57];0
[57 60 57 60];0
[57 60];0
[57 60 57 60];0
[];0
[57];0
[57 60];0
[37 30];0
[];1
[57 60 57 60];0
[51];1
[43 40];0
[40 43];0
[60 57 60];0
