OW_events;label
[38 57];0
[57 60];0
[30 61 64];1
[64 61 64];0
[57 60];0
[40 43 40];0
[57];0
[64 61 64 61];1
[60 57 60];0
[113];1
[];0
[];0
[64 61];1
[57 60 30 27 57 30 60];0
[57 60];0
[];0
[64 61 64 61];1
[64 61 64];1
[57 60];0
[47 64 44 61];1
[57 60];0
[27 31 34];0
[57 60 57 60];0
[60 57];0
[];0
[];0
[57 60];0
[57];0
[57 60 57 60 57 60];0
[57 60 57 60];0
[64 61 47 27 44 64];1
[27 31];0
[57 60];0
[66];0
[122  31 125];0
[38];0
[38 35];0
[57 60];0
[30 28];0
[57 60];0
[60 57 60 57];0
[61 64];1
[44 61 64 61 64];1
[61 64];1
[57 60];0
[61 64];1
[57 60];0
[61 64 47];1
[61 64 61];1
[61 64 30 61 64];1
[61 64 61 64];1
[57 60];0
[];0
[220 217 220 217];0
[34 31 34 51 48];0
[64];1
[57 60 57];0
[57 60];0
[57 60];0
[38 64 34 31];1
[];0
[60 57 60];0
[40 43];0
[47 44 61 64];0
[64];1
[64 61];1
[60 57 60];0
[47 44 61 64];1
[ 57 125  60];0
[57 60];0
[61 64 61 64];1
[47 44 61 64];1
[61 64];1
[57 60];0
[34];0
[28 34 30 28];0
[61 64];1
[61 64];1
[57 60 57 60];0
[40 43];0
[60];0
[44 61 64 61 64];1
[61];1
[57];0
[40 43 40];0
[];0
[57 60 57 60];0
[];0
[57 60];0
[43];0
[57];0
[64 61];1
[40];0
[57];0
[217 220 217 220];0
[57 60];0
[64 47];1
[43 40 43];0
[60];0
[];0
[57 60 57];0
[57];0
[57 60];0
[];0
[43 40];0
[61 64 61];1
[57 60];0
[61];1
[61 64 61 64];1
[220 217];0
[ 57 217  60 220 217 220];0
[30];0
[57 60 57];0
[35 38];0
[57 60];0
[57 60];0
[64 61 64];1
[57 60];0
[57 60];0
[57 60 57];0
[61 64];1
[];1
[];0
[64 47 44 61 64];1
[57 60 57 60];0
[ 30 122];0
[];1
[61 64 61 64 61];1
[57 60];0
[121];0
[57];0
[57 60];0
[57 60];0
[57 60];0
[61 64 61];1
[57 60];0
[61 27 31 64];1
[61 64];1
[60];0
[57 60];0
[57 60 57];0
[57 60];0
[34 31 34];0
[31];0
[57 60];0
[61 64 61 64 61];1
[57 60 57 60];0
[57 60];0
[61 64 61 64];1
[64 61 64];1
[27];0
[64 47 44 61];1
[31 69 35];0
[64];1
[31];0
[57 60];0
[121];0
[40];0
[61 64];1
[40 43];0
[60];0
[57 60 57];0
[57];0
[57];0
[];0
[];0
[35 38 35];0
[61 64];1
[69];0
[69];0
[];0
[57 60];0
[57 60];0
[34];0
[34];0
[64 47 61 44 64 61 64];1
[43 40];0
[38];0
[64 61 64];1
[69];0
[27];0
[60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[64 61 64];1
[60 57 60 57 60];0
[27 64 31];1
[57 60 57 60];0
[57 60];0
[57 60];0
[];0
[204 207];0
[];0
[204];0
[57 60];0
[64 61 64 61 64];1
[118];0
[64 61 64 61 64];1
[61 64];1
[35 38];0
[38 40 35 38];0
[60];0
[];0
[];0
[57 60 57 60];0
[61 64 61];1
[27 31 35 37 31];0
[118 121];0
[61 64 47 44];0
[207 204];0
[60];0
[60 57 60];0
[57 60];0
[31 57 60];0
[69];0
[61 64];1
[57];0
[40 43 40 43 40 43];0
[43 40];0
[57 60];0
[61 64];1
[30];0
[];0
[64 61];1
[40];0
[];0
[];0
[57 60];0
[34];0
[57 60 57 60];0
[57 60];0
[31 57 34 60 57];0
[30];0
[47 61 44 64 61 64 61];1
[35 38 34 30];0
[69];0
[ 30 122  27 125];0
[64 47 44];1
[57 60];0
[];1
[57 60];0
[61 64];0
[47];0
[57 60 57 60];0
[30 28 35 57 60 38 57];0
[];0
[57 60];0
[61 64];1
[57];0
[60];0
[43 40];0
[61 64];1
[60];0
[125];0
[64 61 30 64];1
[57 60];0
[57 60];0
[35];0
[64 61];1
[57 60];0
[57 60];0
[27 32 38];0
[61 64 61];1
[61];1
[43];0
[57 60 57];0
[43 40 43 40];0
[57 60 57];0
[];0
[64 61 64];1
[57 60];0
[ 57 122  60];0
[61 64];1
[64 61];1
[64];1
[61 64 61];1
[64 47 44 61];0
[60 57 60];0
[57 60 57 60];0
[57 60];0
[57 60 57];0
[61 64];1
[57 60];0
[57];0
[35];0
[61 64];1
[57 60];0
[30];0
[64 61];1
[57 60];0
[57 60 57];0
[61 64];1
[60 57 60 57];0
[31 34];0
[64 61 64 47];1
[57 60];0
[34 61 64 30 61 64];1
[51 48 51];0
[ 40  43 118 121  40];0
[57 60];0
[60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[57 60];0
[69];0
[];0
[57 60];0
[48 51];0
[47 44 61];1
[ 98 118];0
[57 60];0
[57 60];0
[122 125];0
[217 220];0
[64 61];1
[43];0
[66];0
[57];0
[61];1
[38];0
[43 40];0
[57];0
[61 64 47];1
[35];0
[57 60];0
[57 60 57];0
[43 40];0
[57];0
[27 32];1
[60];0
[];0
[40];0
[57 60];0
[40];0
[57 60 57 60];0
[];0
[];0
[47 44];0
[43 40];0
[61 64];1
[57];0
[44];0
[57 60 57 60];0
[57 60];0
[60];0
[64 61 64 61 64 61];0
[];0
[207 204];0
[57];0
[57 60 57 60];0
[27];0
[57 60];0
[57 60 57 60];0
[43 40 43];0
[47 44 61 64];1
[57 60];0
[38];0
[64 61];1
[];0
[];0
[57 60];0
[60];0
[43 40];0
[38 35 57 60 57];0
[31 57 60];0
[61 64];1
[30];0
[61 64 61];1
[61 64];1
[64 61];1
[57 60 57 60];0
[64];1
[57 60];0
[121];0
[60 57 60];0
[61 64 61 64];1
[61 64];1
[57 60];0
[57 60];0
[121];0
[60];0
[43 40];0
[64 61 64];1
[27 30];0
[ 30 122];0
[60];0
[60];0
[57 60 57 60];0
[57 60];0
[ 32 125  38  57 122  35  60 125];0
[35 47 61 44 64 61 64];1
[40 43];0
[57 60];0
[27 30];0
[57 60];0
[47 44 61 64 61 64];1
[57 60];0
[43 40 43];0
[57 60 57 60];0
[64 61];1
[60];0
[64 61];1
[32];0
[69];0
[64 61 64 61 64];1
[57 60];0
[40];0
[57 60 57];0
[];0
[34 31 57 60];0
[60 57 60];0
[31];0
[64 47 44];0
[27 31];0
[27];0
[];0
[57 60];0
[64 61 64 61 64];1
[61 64 47];1
[57 60 57];0
[17  8 27 31];0
[38 61 64 35];1
[57 60];0
[61 64];1
[57 60];0
[204 207];0
[31];0
[60];0
[];0
[57 60 37 31];0
[44 61 64 61];1
[57];0
[64 61];0
[31];0
[57 60];0
[64 47 44 61];1
[61 64];1
[60];0
[43];0
[66];0
[ 30 122  27 125  32];0
[60];0
[64 61 64 27 61];1
[118];0
[43];0
[ 31  57  60 125  34 122  31 125  35  38];0
[43 40];0
[220 217 220 217 220];0
[];0
[64 61];1
[57 60];0
[57 60];0
[57 60];0
[61 27 64 32];1
[61 64 61 64];1
[57 60 57];0
[61 64];1
[57 60 57];0
[57];0
[38];0
[];0
[60];0
[];0
[40];0
[57 60];0
[43];0
[35 61 64 38];1
[57 60 57 60];0
[61 64 61 64];0
[61 64];0
[44 61 64];1
[38];0
[60 57];0
[34];0
[57 60];0
[61 64];1
[57 60];0
[61 64 61 64];1
[31 35 43 38 40];0
[38 47];0
[38 35 38 35];0
[64 61 64 61];1
[61 64 61 64];1
[35];0
[57 60 57];0
[64 61 64];1
[57 60];0
[44 61 64];1
[ 30 122  27  31 125  35];0
[57 60];0
[61 64];1
[];0
[61 64];1
[57 60];0
[66 69];0
[125];0
[57 60];0
[];0
[121 118 121];0
[125];0
[61 64];1
[57 60];0
[61 64];1
[57];0
[34];0
[];0
[57 60];0
[44 61 64 61 64 61];1
[57 60 57 60];0
[60];0
[66];0
[];0
[66];0
[];0
[ 57  60 220 217];0
[57 60];0
[57 60];0
[57 60 57];0
[];1
[61 64];1
[57 60];0
[57 60];0
[61 64 61 64];1
[61];1
[57 60];0
[38 34 30];0
[57 60 57 60];0
[34 31];0
[118 121];0
[38 64 61 64 61];1
[43 40];0
[60 57 60];0
[30 27 30];0
[57 60 57 60];0
[60];0
[31];0
[61 64 61];1
[57 60];0
[64 61 64 61];0
[35];0
[64 47];1
[47 64 44 61];1
[60];0
[43 40];0
[40];0
[121 118];0
[57 60 57 60];0
[57 60 57 60];0
[64 61];0
[60 57 60];0
[57 60];0
[61 64];1
[31 34 31];0
[38 35 57];0
[43 40];0
[];0
[57 60];0
[60 57 60];0
[69];0
[57 60];0
[51 48];0
[57 60];0
[];0
[61 64 61 64];1
[];1
[57 60];0
[61];0
[43 40];0
[60];0
[ 40 192 185];0
[61 64];1
[43 40];0
[61 64];1
[57 60];0
[57 60];0
[61 64 61 64];1
[69];0
[43 40];0
[57 60];0
[61 64 47];1
[43 40];0
[64];0
[ 8  5 14];0
[57 60];0
[43];0
[31 34 31];0
[57 60];0
[118 121];0
[61 64];1
[61 64 61];0
[57 60];0
[57];0
[61 64];1
[];0
[38 34];0
[61 64 61 64 61];0
[38];0
[57 60 57];0
[30];0
[57 60];0
[69];0
[69];0
[57 60];0
[60];0
[ 43  40 118 121];0
[43];0
[];0
[34];0
[40 43 40];0
[57 60];0
[57 60];0
[61 64];1
[44 61 64];1
[31 57 60];0
[57 60];0
[57 60];0
[64];1
[43];0
[60];0
[60];0
[64 61];1
[57 60 57 60 57];0
[60 57 60 57];0
[61 64];1
[60 57 60];0
[];0
[60 57];0
[40];0
[47 44];0
[57 60 57 60];0
[57 60];0
[61 64 61 64 61];1
[];0
[34];0
[60 57 60];0
[43 40];0
[40];0
[];0
[118];0
[57 60];0
[61 64 61 64];1
[61 64];1
[43 40];0
[61 64];1
[];0
[57 60];0
[57 60];0
[61 64 61 64 61];1
[43];0
[57 60 57 69 60 57 60];0
[60 57];0
[31 61 34 64 31];0
[64];1
[30 27 57 60 57 31];0
[35];0
[27];0
[57 60];0
[61];1
[61 64 61 64];1
[57 60 57 60];0
[60];0
[57 60];0
[];0
[125  57 122  60];0
[57 60];0
[34 31 57 60];0
[116];0
[64 61 47 64 44 61];1
[27 43 30 40];0
[57 60];0
[61 64 61 64 61];1
[31 64 61];1
[57 60];0
[60];0
[66];0
[57 60];0
[69];0
[57 60];0
[61 64];1
[61 64 61];1
[64 61];1
[57 60];0
[30 27];0
[57];0
[60];0
[61 64];1
[57 60];0
[61 64 61];1
[];0
[57 60];0
[60 57 60];0
[57 60 57];0
[64 61];1
[121];0
[57 60 57 60];0
[64 61];1
[57 60];0
[57 60];0
[64 47 61 44 64];1
[57 60];0
[43 40];0
[43];0
[31 35 36];0
[];0
[57];0
[121 118];0
[18 57 60 21 57 18];0
[61 64 61 64];1
[61 64 61 64];1
[43];0
[61 64 61 30 47 64 44 61];1
[220];0
[47 44 61 64];1
[57 60];0
[44 27 18 30 21 27  8 17 32 69];0
[14 47];0
[220 217];0
[];0
[64 61 64];1
[64 61];1
[61 64 61 64];0
[57 60 57];0
[57];0
[57 60 57];0
[];0
[44 61 64 61];1
[38 35 57 60 38];0
[57 60];0
[57];0
[118];0
[64 61 64];0
[47 64 44 61 64];1
[];1
[66];0
[61 64];1
[61 64];1
[40 43 40 43];0
[18];0
[64];1
[57 60];0
[40 43];0
[];0
[];0
[61 64 61];1
[57 60];0
[57 60 57];0
[57 60];0
[57 60];0
[];0
[57 60];0
[57 60];0
[57 60];0
[57 60];0
[64 61 64 61 64];1
[57 60];0
[64 61 64];1
[];1
[66];0
[57];0
[57];0
[57 60];0
[43 40];0
[40];0
[60 27 57 60];0
[57 60];0
[61 64];1
[60 57];0
[57];0
[118 121];0
[61 64];1
[];0
[61 64];1
[66];0
[64 61 64];1
[60 57 60 57];0
[64];1
[31];0
[];0
[34 61 31 64 34];1
[57 60 57 60];0
[];0
[40 43 40 43];0
[125];0
[43];0
[64];1
[43 40];0
[61 64 27];1
[];0
[125  30 122];0
[30];0
[27 30];0
[27];0
[];0
[60 57 60];0
[];0
[61 64 61];1
[];0
[ 35 125  37  31];0
[61 64];1
[61 64 61 64];1
[66];0
[57 60 57 60];0
[57 60];0
[69];0
[34 57 60];0
[61 64 61 64];1
[57 60];0
[38 64 35 61 64];1
[57 60];0
[57 60];0
[66];0
[35];0
[64 61 64 61];1
[57 60];0
[60];0
[204  30];0
[57 60];0
[43];0
[57 60];0
[64 61];1
[];0
[57 60];0
[57 60];0
[ 8 17  5 14];0
[];0
[43];0
[60 57];0
[121];0
[40];0
[47 44 61 64];1
[60];0
[43];0
[118];0
[64 61];1
[40 43];0
[];0
[57 60];0
[57 60 57];0
[57 60];0
[57 60];0
[];0
[40];0
[27];0
[35 57 60 38];0
[57 60 57];0
[204];0
[];0
[125];0
[57 60];0
[57 60];0
[60];0
[60 57 60];0
[57 60];0
[57 60];0
[57 60];0
[];0
[121];0
[60];0
[57 60 57 60];0
[38 35 37 31];0
[43 40];0
[40];0
[34 32 38];0
[18 21];0
[30 27];0
[40];0
[64 61 64 61 64 61];1
[57 60 57 60];0
[];0
[28];0
[64 61 64 61];1
[43 40 43];0
[57 60];0
[];0
[40];0
[44 64 61 64 61];1
[60 30];0
[ 5 14  8 17  5 14  8 17  5 14];0
[31];0
[57];0
[40 43];0
[57 60];0
[51];0
[];0
[34 31];0
[57 60 57 60];0
[220 217];0
[40];0
[ 57 129  60 126  57  60];0
[61 64 61 64];1
[];0
[61];1
[60 57 60];0
[57 60 57 60];0
[57];0
[64 61 64 61];1
[34 31];0
[57];0
[];0
[64 47];1
[118 121];0
[61 64];1
[118 121];0
[61 64];1
[121];0
[57];0
[31 64 61];1
[];0
[30];0
[57 60];0
[ 40 121  43 118  40 121];0
[43 40];0
[57 60];0
[27];0
[57];0
[38 35 38];0
[31 34];0
[61 64];1
[64 61 64];0
[ 5 14 35];0
[57 60];0
[40];0
[57 60];0
[61];1
[61 64 34];1
[69];0
[];0
[];0
[64 61 64 61];1
[47];1
[64 61 64];1
[57 60];0
[57 60];0
[];1
[69 66 69];0
[60 57 60];0
[57 60];0
[40];0
[57 60];0
[57 60];0
[61 64];1
[121  66 113  18];0
[];0
[57 60];0
[57 60];0
[61 64];1
[ 57  60  57 217  60 220];0
[57 60 57 60];0
[57 60];0
[43 40];0
[];0
[];0
[];0
[];0
[61];1
[];0
[61 64];0
[60 57 60];0
[61 64 61 47 64 61];1
[57];0
[61 64 61 64];1
[57 60 57];0
[];0
[57 60];0
[57 60];0
[];0
[57 60];0
[57 60 57];0
[35];0
[18 21];0
[92];0
[57 60];0
[];0
[57 60];0
[66 44 69];0
[60];0
[57 60];0
[27 30];0
[61 64 61 64 47];1
[61 64];1
[60];0
[118];0
[37 31];0
[34 31 34 31 34];0
[38 35];0
[61 64];1
[];0
[61 64];1
[60 57 60];0
[61 64];1
[57 60];0
[ 57 204  60 207  57];0
[64 61 47 64 44 61 64];1
[];0
[61 64 61 64 61];1
[61 64];1
[60 57 60];0
[38];0
[40];0
[118  40 121];0
[];0
[40];0
[31 61 34 64 61 31 64];1
[57 60 57 60];0
[57 60];0
[64];1
[57 60];0
[57 60];0
[61 64];1
[];0
[ 38  34 118  30];0
[57 60];0
[];0
[60];0
[];0
[118 217 220];0
[5 8];0
[57 60];0
[47 44 47 44];1
[];0
[43];0
[57 60 57 60];0
[69];0
[57 60];0
[35 38];0
[];0
[61 64];1
[204 207 204];0
[61 64];1
[40];0
[40 43];0
[64];1
[];0
[64 47 44 61 64];1
[57 60];0
[31];0
[34 31];0
[57 60];0
[60];0
[57 60];0
[61 64 61 64 61 46 64];1
[61 64 61];0
[];0
[60 57 60];0
[60];0
[61 64 61];1
[61 64 61 64];1
[];0
[];0
[57 60 57];0
[64 61 64];1
[57 60];0
[60 57];0
[];1
[57 60];0
[57 60];0
[38 35];0
[57];0
[57 60 57 60];0
[217 220];0
[];0
[57];0
[43 40];0
[60 57 60];0
[57 60 57];0
[57 60];0
[57 60];0
[];0
[57 30 60 27 57];0
[ 47  64 192];0
[57 60];0
[57 60];0
[47 64 44];1
[57 60];0
[60];0
[34];0
[ 43  40 118  43 121  40];0
[];0
[34 31];0
[66];0
[44 47];0
[47 44];0
[40 30 27 43 30 27];0
[];0
[57 60];0
[57 60];0
[27 31];0
[61 64 61];1
[];0
[30 27 64 61 64];1
[61 64 61 64];1
[];0
[];0
[57 60];0
[57];0
[60];0
[57 60];0
[57 60];0
[61 64];1
[43 40];0
[57 60];0
[57 60];0
[34];0
[34 31 34];0
[34 31];0
[60];0
[61];1
[ 33 122  27  30];0
[43 40];0
[57 60];0
[60];0
[30 40 27];0
[57 60];0
[];0
[118];0
[57 60];0
[122];0
[57 60];0
[61 30];1
[60];0
[61 64];1
[61 64 61 64 46];1
[57 60];0
[ 27 125];0
[57 60];0
[];0
[47 44 61 64];1
[43 40];0
[];0
[64 61 64];1
[60 57 60 57 60];0
[57 60 57 60];0
[31 66 35 37];0
[64 47];1
[44 64 61 64];1
[69];0
[121  61  64];1
[64];1
[38];0
[ 98 122];0
[44 47];0
[64 38 61 35 64 38];1
[57 60];0
[47 44 61 64];1
[];0
[44 64 61 64 61 64];1
[125 122  18  43];0
[217 220 217 220 217];0
[57 60];0
[ 57 122  60];0
[57 60];0
[57 60];0
[57 60];0
[43 40];0
[];0
[];0
[38 34 31 35];0
[57 60];0
[60 57 60];0
[];0
[];0
[66];0
[];0
[64 61 64];1
[30];0
[64 61 64];1
[60 57 60];0
[61 64];1
[57 60];0
[57 60];0
[31 61 34 64];1
[];0
[61];1
[61 30 64];1
[57];0
[118 121];0
[57];0
[61 64];1
[60];0
[];0
[57 60];0
[44 47];0
[61 64];1
[31 64 61 64];1
[61 64];1
[57 60];0
[60];0
[57];0
[43];0
[34 31];0
[60 57 60];0
[34 31];0
[61 64];1
[61 64];0
[57 60];0
[];0
[61 64];1
[40 43 40];0
[57 60 57];0
[57 60];0
[61 64];1
[40];0
[];0
[61 64 61];1
[];0
[61 64 61 64 61];0
[57 60];0
[31 35];0
[ 57  60  38  33  57 122  60];0
[];0
[57 60 57 60];0
[];0
[43 40];0
[61 64];1
[61 64 61 64];1
[61 64];1
[30 27];0
[57 60];0
[57 60 57 60];0
[61 64 61 64];1
[34 31 34 31];0
[57 30 60];0
[57 60];0
[];0
[34 61 64];1
[35 38];0
[40];0
[57 60 57 60];0
[47 64 44 61 64 61];1
[57 60];0
[57 60];0
[64];1
[57 60];0
[57 60];0
[57 60];0
[57 60 57 60];0
[118  30  27 121];0
[121];0
[57 60];0
[ 64  61 118  64 121  61];0
[35];0
[57 60];0
[17  8  5 14  8 17  5 14];0
[57 60];0
[57 60];0
[60];0
[60 57];0
[121 118 121];0
[57 60];0
[64];1
[57 60];0
[61 64 61 64 61 64];1
[57 60 57 60];0
[ 40  43  40  43 118];0
[57 60];0
[27 31 33];0
[];0
[34 30 27];0
[64 61 64];1
[60];0
[61 64 61];1
[57];0
[  5  14 121];0
[43];0
[69];0
[38 34];0
[57 60 57 60];0
[64 61];1
[];0
[];0
[43];0
[61 64];1
[64];1
[];0
[38 35 38];0
[61 64];1
[60 57];0
[217 220];0
[57 60 57];0
[60];0
[];0
[];0
[40 43 40];0
[];0
[ 61  64  61 118];1
[38 35];0
[57 60];0
[40];0
[57 60];0
[27 43 40];0
[57 60];0
[30 27];0
[61 64 61 64];1
[60];0
[31];0
[57 60];0
[57 60];0
[38];0
[];0
[43 40];0
[57 60 57];0
[57 60 57 60 57];0
[];1
[57 60];0
[ 5 14];0
[47 44 61];1
[57 60];0
[118 121];0
[61 47 64 44 61 64];1
[217 220 217];0
[125  57  60];0
[];0
[61 64];1
[];0
[60 57 60 57 60];0
[];0
[60 57];0
[57 60];0
[57 60];0
[57 60 57 60];0
[64 61 47 64];1
[60];0
[60];0
[57 60];0
[61 64];1
[57 60];0
[57 60];0
[64 47 44];1
[57 60];0
[];1
[64 61];1
[61 64];1
[32 38 34];0
[60];0
[57 60 57];0
[];0
[ 57 125  60  57  60];0
[57 60 57 60];0
[57 60];0
[57];0
[ 8 21 17];0
[34 31];0
[60];0
[57 60 57 60];0
[60];0
[];0
[];1
[57];0
[60];0
[57 60];0
[57 60];0
[60];0
[57];0
[61 64 61 64 61];1
[61 64];1
[ 57 204  60 207 204];0
[];0
[57 60];0
[64];1
[57 60];0
[];0
[43];0
[57 60];0
[40 43 40];0
[35];0
[57];0
[44 61 64 61 64 61];1
[57 60];0
[64 47 44];1
[60 57 60];0
[38 35 38];0
[57 60];0
[207 204];0
[43 40];0
[61 64];1
[57 60];0
[61 64 61 64 61];1
[64 47 61];1
[31];0
[61 64];1
[57];0
[61 64 61 64];1
[];0
[57 60 57];0
[61 64];1
[57 60];0
[57 60];0
[57 60 57 60];0
[57 60];0
[18 21];0
[60];0
[30];0
[57 60 57 60];0
[118 121];0
[57 60];0
[57 60];0
[100];0
[43 40];0
[57];0
[57 60];0
[];0
[];0
[57 60 57 60];0
[57 60];0
[64 61];1
[220];0
[ 40  43 118];0
[];0
[40 43 40];0
[61 64];1
[ 8 27  5];0
[64 61 64 61 64];1
[57 60];0
[61 64];1
[43 40];0
[60 57 60];0
[61 64];1
[61 47 64];1
[30];0
[57 60];0
[60];0
[57 60];0
[66];0
[31];0
[57 60];0
[60 57 60];0
[57 60];0
[43];0
[64 61 64];1
[61 64 47];1
[57 60];0
[40 43 40];0
[61 64 61 64];1
[118 121];0
[43];0
[60];0
[61];1
[57 60];0
[57 60];0
[57 60];0
[125];0
[35 38];0
[];0
[57 60 57 60];0
[57 60];0
[57 60];0
[60];0
[40 43 40];0
[40];0
[34];0
[57 60];0
[64 47 44 61];0
[61 64 61 64];1
[57 60];0
[118 121 118];0
[57 27 60 31 34];0
[43 40];0
[47 27 44 64 61];1
[57 60];0
[64];1
[57 60];0
[57 60 57];0
[57 60];0
[40];0
[35 38];0
[64 61];1
[57 60 57 60 57];0
[60 57];0
[220 217 220];0
[];0
[];0
[ 43 118  40  43];0
[57 60];0
[43 40];0
[64];1
[69];0
[118 121];0
[64 61 64 61];1
[];1
[27];0
[];0
[];0
[57 60 57];0
[34 31 34];1
[31 43 40 34];0
[61 64 47];1
[];0
[37 31 35];0
[64 61 64];1
[57 60];0
[57 60 57 60];0
[30 27 30];0
[61];1
[57 60 57 60];0
[40];0
[57 60];0
[60];0
[60];0
[ 38  69 113  35 116];0
[8];0
[121];0
[];0
[57 60];0
[118 121];0
[40 43 40 43];0
[61 47 64 44 61];0
[61 64];1
[31];0
[57 60];0
[64];0
[44 61 64];1
[57 60];0
[57 60 57 60];0
[];0
[60 57 60];0
[57 60];0
[57 60];0
[118];0
[57];0
[];1
[47 44 61 64];1
[];0
[64 61];1
[31 35];0
[57 60];0
[57];0
[];0
[57];0
[57 60 57 60];0
[31 34 57];0
[43 40];0
[57 60];0
[43];0
[57];0
[];1
[];1
[ 27 125  31  35  69];0
[57 60];0
[40 43 40];0
[61 64 61 64];1
[35 44 47];0
[61 64];1
[ 30 122];0
[64 61 64];1
[29 37 32];0
[57 60];0
[57 60];0
[40 43];0
[61 64 61];1
[64 61];1
[31];0
[60];0
[57 60 57 60];0
[57 60 57 60];0
[60];0
[57 60 57];0
[57];0
[47 44 61 64];1
[61 64];1
[34 31];0
[61 64 61];1
[60 57 60];0
[ 27 125  30 122];0
[61 64];1
[64 61 64 61];1
[];0
[61 64 47];1
[64 61];1
[43 40];0
[35];0
[57 60];0
[57];0
[64 61 64 47];1
[64 61];1
[61 64 61 64];1
[217];0
[61 64];1
[57 60];0
[40];0
[64 61];1
[27 32];0
[61 64 61];1
[61 64];1
[64 61 64 61 64];1
[];0
[57 60];0
[ 27 125];0
[118 121 118];0
[];0
[21 48 69  8 18];0
[64 61];1
[64 61];1
[61 64];1
[57 60];0
[61 64];1
[60];0
[40 43];0
[];1
[57 60];0
[61 64];1
[118 121];0
[44 35 61 64 38];1
[34 31];0
[];0
[60];0
[61 64];1
[69];0
[34];0
[57];0
[61 64 61];1
[30];0
[64 61];1
[57 60];0
[61 64 61];1
[57 60];0
[61 64];1
[34 31];0
[57 60];0
[43 40];0
[40];0
[57 60];0
[];0
[64 61 64 61];1
[61];0
[60 57];0
[64 61];1
[44 61 64 61 64];1
[57 60];0
[27];0
[40 43 40];0
[];0
[60];0
[57 60];0
[60 57 60];0
[];0
[96 21 61];0
[60];0
[64 61 64];1
[60];0
[61];1
[44 64 61];1
[];1
[61 64];1
[61 64];1
[57 60 57 60];0
[61 64 61 64];1
[60];0
[31];0
[57];0
[60];0
[];0
[47 44 61 64];1
[31];0
[57 60];0
[];0
[57 31 60 34 30];0
[66];0
[57 60];0
[220 217 220 217 220];0
[66];0
[60];0
[43 40];0
[57 60 57 60];0
[64 61 64];1
[57 60];0
[40 43];0
[ 64 121  61  64];1
[43];0
[47 44 61 64 61 64];1
[34];0
[66];1
[40 43];0
[57 60];0
[ 28 125  34 122];0
[66];0
[];0
[60 57];0
[];0
[38 66 69];0
[57 60];0
[57 60];0
[61 64 61 64];1
[118 121];0
[35 38];0
[204 207];0
[61 64];1
[57 60];0
[57 60];0
[34];0
[57];0
[43 40];0
[60 57 60];0
[57 60];0
[31];0
[57 60 57 60];0
[ 44 217  47 220 217];0
[64];1
[64 61];1
[30];0
[118 121];0
[];0
[60];0
[57 60];0
[];0
[57 60 57 60];0
[64 47 44 61 64 61];0
[118];0
[66];0
[57 60];0
[47 44 61 64];1
[57 60];0
[];0
[64];1
[61 64];1
[40 43 40];0
[57];0
[47 44 61];1
[118 121];0
[57 60];0
[57 60];0
[118  64];1
[57 60];0
[60];0
[118 121];0
[43];0
[57 60];0
[34 31 34];0
[64];1
[47 44 61 64 61];1
[34];0
[61 64 61 64];1
[];0
[217 220];0
[57 60];0
[57 60];0
[43 40];0
[57 60];0
[ 38  35  36 118];0
[60];0
[44 61 64];1
[64 61];1
[];0
[60];0
[64 61 64];0
[40 43];0
[34 31 34];0
[18 21];0
[60];0
[];1
[5 8 5];0
[43];0
[118 121];0
[57 60];0
[57 60 57 60];0
[61 64];1
[37];0
[57 60];0
[57 60];0
[43 40];0
[43];0
[40 43 18 21 40];0
[60 57];0
[121];0
[61 64 61 64];1
[];0
[];0
[61 64 61 64];1
[121];0
[207  57  60];0
[40 43];0
[57 60];0
[57 60];0
[];0
[57 60 57];0
[27];0
[44];0
[61 64];1
[57];0
[30 57 27 60];0
[27 30];0
[61 64];1
[60];0
[64];0
[61 64 61 64];1
[64 61 47 64 44 61];1
[57 60];0
[64 61 64 61 64];0
[27 30];0
[121];0
[35];0
[31];0
[ 28 125  34  30 122  27 125];0
[57 60];0
[57 60];0
[60];0
[57 60 57];0
[60 57 60];0
[64 61];1
[57];0
[64 61 64 61 47 64];1
[61 64 61];1
[61 64];1
[57];0
[57 60];0
[61 64];1
[];0
[57];0
[47 64 44 61 64];1
[69];0
[61 64];1
[ 57 125  60];0
[40 43 40];0
[35 37 32];0
[64 61];1
[57];0
[57];0
[64];0
[207 204];0
[27 57 60];0
[43];0
[57];0
[];0
[64 47];1
[31 61 34 64];1
[57];0
[121];0
[57 60];0
[57 60];0
[60];0
[100];0
[60];0
[34 31];0
[ 27 125  31  34  31  35  38];0
[57 60];0
[204 207 204 207];0
[];0
[57];0
[57];0
[47 64 44 61];1
[61 64];1
[27];0
[44 64 61 64];1
[30 57 60];0
[];0
[61 64];1
[51];0
[40 43];0
[122 125];0
[57 60];0
[57 60 57 60];0
[60];0
[];0
[];1
[];1
[61];1
[18 21];0
[61 64];1
[ 8 17 27 31];0
[64 47 44 61 64];1
[40 43 40 43 40];0
[44 61 64];1
[57 60];0
[57 60];0
[61 64 47];1
[44 61 64 61 64];1
[57 60 57 60];0
[61 64 35 61];1
[57 60];0
[57 60];0
[57 60];0
[28];0
[118 121];0
[57 60 57];0
[40];0
[57 60];0
[60];0
[57 60 57];0
[57 60];0
