36549221,6,-1,36549034,0,0,0
36649035,4,-1,36649034,0,0,0
36649139,5,-1,36649034,240572,240468,0
36649221,6,-1,36649034,0,0,0
36749035,4,-1,36749034,0,0,0
36749139,5,-1,36749034,240572,240468,0
36749221,6,-1,36749034,0,0,0
36849035,4,-1,36849034,0,0,0
36849139,5,-1,36849034,240572,240468,0
36849221,6,-1,36849034,0,0,0
36949035,4,-1,36949034,0,0,0
36949139,5,-1,36949034,240572,240468,0
36949221,6,-1,36949034,0,0,0
37049035,4,-1,37049034,0,0,0
37049140,5,-1,37049034,240572,240468,0
37049222,6,-1,37049034,0,0,0
37149035,4,-1,37149034,0,0,0
37149139,5,-1,37149034,240572,240468,0
37149221,6,-1,37149034,0,0,0
37249035,4,-1,37249034,0,0,0
37249139,5,-1,37249034,240572,240468,0
37249221,6,-1,37249034,0,0,0
37349035,4,-1,37349034,0,0,0
37349139,5,-1,37349034,240572,240468,0
37349221,6,-1,37349034,0,0,0
37449035,4,-1,37449034,0,0,0
37449139,5,-1,37449034,240572,240468,0
37449221,6,-1,37449034,0,0,0
37549035,4,-1,37549034,0,0,0
37549139,5,-1,37549034,240572,240468,0
37549221,6,-1,37549034,0,0,0
37649035,4,-1,37649034,0,0,0
37649139,5,-1,37649034,240572,240468,0
37649221,6,-1,37649034,0,0,0
37749035,4,-1,37749034,0,0,0
37749139,5,-1,37749034,240572,240468,0
37749221,6,-1,37749034,0,0,0
37849035,4,-1,37849034,0,0,0
37849139,5,-1,37849034,240572,240468,0
37849221,6,-1,37849034,0,0,0
37949035,4,-1,37949034,0,0,0
37949139,5,-1,37949034,240572,240468,0
37949221,6,-1,37949034,0,0,0
38049035,4,-1,38049034,0,0,0
38049139,5,-1,38049034,240572,240468,0
38049221,6,-1,38049034,0,0,0
38149035,4,-1,38149034,0,0,0
38149139,5,-1,38149034,240572,240468,0
38149221,6,-1,38149034,0,0,0
38249035,4,-1,38249034,0,0,0
38249139,5,-1,38249034,240572,240468,0
38249221,6,-1,38249034,0,0,0
38349035,4,-1,38349034,0,0,0
38349139,5,-1,38349034,240572,240468,0
38349221,6,-1,38349034,0,0,0
38449035,4,-1,38449034,0,0,0
38449139,5,-1,38449034,240572,240468,0
38449221,6,-1,38449034,0,0,0
38549035,4,-1,38549034,0,0,0
38549139,5,-1,38549034,240572,240468,0
38549221,6,-1,38549034,0,0,0
38649035,4,-1,38649034,0,0,0
38649139,5,-1,38649034,240572,240468,0
38649221,6,-1,38649034,0,0,0
38749035,4,-1,38749034,0,0,0
38749139,5,-1,38749034,240572,240468,0
38749221,6,-1,38749034,0,0,0
38849035,4,-1,38849034,0,0,0
38849139,5,-1,38849034,240572,240468,0
38849221,6,-1,38849034,0,0,0
38949035,4,-1,38949034,0,0,0
38949139,5,-1,38949034,240572,240468,0
38949221,6,-1,38949034,0,0,0
39049035,4,-1,39049034,0,0,0
39049139,5,-1,39049034,240572,240468,0
39049221,6,-1,39049034,0,0,0
39149035,4,-1,39149034,0,0,0
39149139,5,-1,39149034,240572,240468,0
39149221,6,-1,39149034,0,0,0
39249035,4,-1,39249034,0,0,0
39249139,5,-1,39249034,240572,240468,0
39249221,6,-1,39249034,0,0,0
39349035,4,-1,39349034,0,0,0
39349139,5,-1,39349034,240572,240468,0
39349221,6,-1,39349034,0,0,0
39449035,4,-1,39449034,0,0,0
39449139,5,-1,39449034,240572,240468,0
39449221,6,-1,39449034,0,0,0
39549035,4,-1,39549034,0,0,0
39549139,5,-1,39549034,240572,240468,0
39549221,6,-1,39549034,0,0,0
39649035,4,-1,39649034,0,0,0
39649139,5,-1,39649034,240572,240468,0
39649221,6,-1,39649034,0,0,0
39749035,4,-1,39749034,0,0,0
39749139,5,-1,39749034,240572,240468,0
39749221,6,-1,39749034,0,0,0
39849035,4,-1,39849034,0,0,0
39849139,5,-1,39849034,240572,240468,0
39849221,6,-1,39849034,0,0,0
39949035,4,-1,39949034,0,0,0
39949139,5,-1,39949034,240572,240468,0
39949221,6,-1,39949034,0,0,0
40049035,4,-1,40049034,0,0,0
40049139,5,-1,40049034,240572,240468,0
40049221,6,-1,40049034,0,0,0
40149035,4,-1,40149034,0,0,0
40149139,5,-1,40149034,240572,240468,0
40149221,6,-1,40149034,0,0,0
40249035,4,-1,40249034,0,0,0
40249139,5,-1,40249034,240572,240468,0
40249221,6,-1,40249034,0,0,0
40349035,4,-1,40349034,0,0,0
40349139,5,-1,40349034,240572,240468,0
40349221,6,-1,40349034,0,0,0
40449035,4,-1,40449034,0,0,0
40449139,5,-1,40449034,240572,240468,0
40449221,6,-1,40449034,0,0,0
40549035,4,-1,40549034,0,0,0
40549139,5,-1,40549034,240572,240468,0
40549221,6,-1,40549034,0,0,0
40649035,4,-1,40649034,0,0,0
40649139,5,-1,40649034,240572,240468,0
40649221,6,-1,40649034,0,0,0
40749035,4,-1,40749034,0,0,0
40749139,5,-1,40749034,240572,240468,0
40749221,6,-1,40749034,0,0,0
40849035,4,-1,40849034,0,0,0
40849139,5,-1,40849034,240572,240468,0
40849221,6,-1,40849034,0,0,0
40949035,4,-1,40949034,0,0,0
40949139,5,-1,40949034,240572,240468,0
40949221,6,-1,40949034,0,0,0
41049035,4,-1,41049034,0,0,0
41049139,5,-1,41049034,240572,240468,0
41049221,6,-1,41049034,0,0,0
41149035,4,-1,41149034,0,0,0
41149139,5,-1,41149034,240572,240468,0
41149221,6,-1,41149034,0,0,0
41249035,4,-1,41249034,0,0,0
41249139,5,-1,41249034,240572,240468,0
41249221,6,-1,41249034,0,0,0
41349035,4,-1,41349034,0,0,0
41349139,5,-1,41349034,240572,240468,0
41349222,6,-1,41349034,0,0,0
41449035,4,-1,41449034,0,0,0
41449139,5,-1,41449034,240572,240468,0
41449221,6,-1,41449034,0,0,0
41549035,4,-1,41549034,0,0,0
41549139,5,-1,41549034,240572,240468,0
41549221,6,-1,41549034,0,0,0
41649035,4,-1,41649034,0,0,0
41649139,5,-1,41649034,240572,240468,0
41649221,6,-1,41649034,0,0,0
41749035,4,-1,41749034,0,0,0
41749139,5,-1,41749034,240572,240468,0
41749221,6,-1,41749034,0,0,0
41849035,4,-1,41849034,0,0,0
41849139,5,-1,41849034,240572,240468,0
41849221,6,-1,41849034,0,0,0
41949035,4,-1,41949034,0,0,0
41949139,5,-1,41949034,240572,240468,0
41949222,6,-1,41949034,0,0,0
42049035,4,-1,42049034,0,0,0
42049139,5,-1,42049034,240572,240468,0
42049222,6,-1,42049034,0,0,0
42149035,4,-1,42149034,0,0,0
42149139,5,-1,42149034,240572,240468,0
42149222,6,-1,42149034,0,0,0
42249035,4,-1,42249034,0,0,0
42249139,5,-1,42249034,240572,240468,0
42249222,6,-1,42249034,0,0,0
42349035,4,-1,42349034,0,0,0
42349139,5,-1,42349034,240572,240468,0
42349222,6,-1,42349034,0,0,0
42449035,4,-1,42449034,0,0,0
42449139,5,-1,42449034,240572,240468,0
42449221,6,-1,42449034,0,0,0
42549035,4,-1,42549034,0,0,0
42549139,5,-1,42549034,240572,240468,0
42549222,6,-1,42549034,0,0,0
42649035,4,-1,42649034,0,0,0
42649139,5,-1,42649034,240572,240468,0
42649222,6,-1,42649034,0,0,0
42749035,4,-1,42749034,0,0,0
42749139,5,-1,42749034,240572,240468,0
42749222,6,-1,42749034,0,0,0
42849035,4,-1,42849034,0,0,0
42849139,5,-1,42849034,240572,240468,0
42849222,6,-1,42849034,0,0,0
42949035,4,-1,42949034,0,0,0
42949139,5,-1,42949034,240572,240468,0
42949222,6,-1,42949034,0,0,0
43049035,4,-1,43049034,0,0,0
43049139,5,-1,43049034,240572,240468,0
43049222,6,-1,43049034,0,0,0
43149035,4,-1,43149034,0,0,0
43149139,5,-1,43149034,240572,240468,0
43149222,6,-1,43149034,0,0,0
43249035,4,-1,43249034,0,0,0
43249139,5,-1,43249034,240572,240468,0
43249222,6,-1,43249034,0,0,0
43349035,4,-1,43349034,0,0,0
43349139,5,-1,43349034,240572,240468,0
43349222,6,-1,43349034,0,0,0
43449035,4,-1,43449034,0,0,0
43449139,5,-1,43449034,240572,240468,0
43449222,6,-1,43449034,0,0,0
43549035,4,-1,43549034,0,0,0
43549140,5,-1,43549034,240572,240468,0
43549222,6,-1,43549034,0,0,0
43649035,4,-1,43649034,0,0,0
43649139,5,-1,43649034,240572,240468,0
43649221,6,-1,43649034,0,0,0
43749035,4,-1,43749034,0,0,0
43749139,5,-1,43749034,240572,240468,0
43749221,6,-1,43749034,0,0,0
43849035,4,-1,43849034,0,0,0
43849139,5,-1,43849034,240572,240468,0
43849221,6,-1,43849034,0,0,0
43949035,4,-1,43949034,0,0,0
43949139,5,-1,43949034,240572,240468,0
43949221,6,-1,43949034,0,0,0
44049035,4,-1,44049034,0,0,0
44049139,5,-1,44049034,240572,240468,0
44049221,6,-1,44049034,0,0,0
44149035,4,-1,44149034,0,0,0
44149139,5,-1,44149034,240572,240468,0
44149221,6,-1,44149034,0,0,0
44249035,4,-1,44249034,0,0,0
44249139,5,-1,44249034,240572,240468,0
44249221,6,-1,44249034,0,0,0
44349035,4,-1,44349034,0,0,0
44349139,5,-1,44349034,240572,240468,0
44349221,6,-1,44349034,0,0,0
44449035,4,-1,44449034,0,0,0
44449139,5,-1,44449034,240572,240468,0
44449221,6,-1,44449034,0,0,0
44549035,4,-1,44549034,0,0,0
44549139,5,-1,44549034,240572,240468,0
44549221,6,-1,44549034,0,0,0
44649035,4,-1,44649034,0,0,0
44649139,5,-1,44649034,240572,240468,0
44649221,6,-1,44649034,0,0,0
44749035,4,-1,44749034,0,0,0
44749139,5,-1,44749034,240572,240468,0
44749221,6,-1,44749034,0,0,0
44849035,4,-1,44849034,0,0,0
44849139,5,-1,44849034,240572,240468,0
44849221,6,-1,44849034,0,0,0
44949035,4,-1,44949034,0,0,0
44949139,5,-1,44949034,240572,240468,0
44949221,6,-1,44949034,0,0,0
45049035,4,-1,45049034,0,0,0
45049139,5,-1,45049034,240572,240468,0
45049221,6,-1,45049034,0,0,0
45149035,4,-1,45149034,0,0,0
45149139,5,-1,45149034,240572,240468,0
45149221,6,-1,45149034,0,0,0
45249035,4,-1,45249034,0,0,0
45249139,5,-1,45249034,240572,240468,0
45249221,6,-1,45249034,0,0,0
45349035,4,-1,45349034,0,0,0
45349139,5,-1,45349034,240572,240468,0
45349221,6,-1,45349034,0,0,0
45449035,4,-1,45449034,0,0,0
45449139,5,-1,45449034,240572,240468,0
45449221,6,-1,45449034,0,0,0
45549035,4,-1,45549034,0,0,0
45549139,5,-1,45549034,240572,240468,0
45549221,6,-1,45549034,0,0,0
45649035,4,-1,45649034,0,0,0
45649139,5,-1,45649034,240572,240468,0
45649221,6,-1,45649034,0,0,0
45749035,4,-1,45749034,0,0,0
45749139,5,-1,45749034,240572,240468,0
45749221,6,-1,45749034,0,0,0
45849035,4,-1,45849034,0,0,0
45849139,5,-1,45849034,240572,240468,0
45849221,6,-1,45849034,0,0,0
45949035,4,-1,45949034,0,0,0
45949139,5,-1,45949034,240572,240468,0
45949221,6,-1,45949034,0,0,0
46049035,4,-1,46049034,0,0,0
46049139,5,-1,46049034,240572,240468,0
46049221,6,-1,46049034,0,0,0
46149035,4,-1,46149034,0,0,0
46149139,5,-1,46149034,240572,240468,0
46149221,6,-1,46149034,0,0,0
46249035,4,-1,46249034,0,0,0
46249139,5,-1,46249034,240572,240468,0
46249221,6,-1,46249034,0,0,0
46349035,4,-1,46349034,0,0,0
46349139,5,-1,46349034,240572,240468,0
46349221,6,-1,46349034,0,0,0
46449035,4,-1,46449034,0,0,0
46449139,5,-1,46449034,240572,240468,0
46449221,6,-1,46449034,0,0,0
46549035,4,-1,46549034,0,0,0
46549139,5,-1,46549034,240572,240468,0
46549221,6,-1,46549034,0,0,0
46649035,4,-1,46649034,0,0,0
46649139,5,-1,46649034,240572,240468,0
46649221,6,-1,46649034,0,0,0
46749035,4,-1,46749034,0,0,0
46749139,5,-1,46749034,240572,240468,0
46749221,6,-1,46749034,0,0,0
46849035,4,-1,46849034,0,0,0
46849139,5,-1,46849034,240572,240468,0
46849221,6,-1,46849034,0,0,0
46949035,4,-1,46949034,0,0,0
46949139,5,-1,46949034,240572,240468,0
46949221,6,-1,46949034,0,0,0
47049035,4,-1,47049034,0,0,0
47049139,5,-1,47049034,240572,240468,0
47049221,6,-1,47049034,0,0,0
47149035,4,-1,47149034,0,0,0
47149139,5,-1,47149034,240572,240468,0
47149221,6,-1,47149034,0,0,0
47249035,4,-1,47249034,0,0,0
47249139,5,-1,47249034,240572,240468,0
47249221,6,-1,47249034,0,0,0
47349035,4,-1,47349034,0,0,0
47349139,5,-1,47349034,240572,240468,0
47349221,6,-1,47349034,0,0,0
47449035,4,-1,47449034,0,0,0
47449139,5,-1,47449034,240572,240468,0
47449221,6,-1,47449034,0,0,0
47549035,4,-1,47549034,0,0,0
47549139,5,-1,47549034,240572,240468,0
47549221,6,-1,47549034,0,0,0
47649035,4,-1,47649034,0,0,0
47649139,5,-1,47649034,240572,240468,0
47649221,6,-1,47649034,0,0,0
47749035,4,-1,47749034,0,0,0
47749139,5,-1,47749034,240572,240468,0
47749221,6,-1,47749034,0,0,0
47849035,4,-1,47849034,0,0,0
47849139,5,-1,47849034,240572,240468,0
47849222,6,-1,47849034,0,0,0
47949035,4,-1,47949034,0,0,0
47949139,5,-1,47949034,240572,240468,0
47949222,6,-1,47949034,0,0,0
48049035,4,-1,48049034,0,0,0
48049139,5,-1,48049034,240572,240468,0
48049222,6,-1,48049034,0,0,0
48149035,4,-1,48149034,0,0,0
48149139,5,-1,48149034,240572,240468,0
48149222,6,-1,48149034,0,0,0
48249035,4,-1,48249034,0,0,0
48249139,5,-1,48249034,240572,240468,0
48249222,6,-1,48249034,0,0,0
48349035,4,-1,48349034,0,0,0
48349139,5,-1,48349034,240572,240468,0
48349222,6,-1,48349034,0,0,0
48449035,4,-1,48449034,0,0,0
48449139,5,-1,48449034,240572,240468,0
48449222,6,-1,48449034,0,0,0
48549035,4,-1,48549034,0,0,0
48549139,5,-1,48549034,240572,240468,0
48549222,6,-1,48549034,0,0,0
48649035,4,-1,48649034,0,0,0
48649139,5,-1,48649034,240572,240468,0
48649222,6,-1,48649034,0,0,0
48749035,4,-1,48749034,0,0,0
48749139,5,-1,48749034,240572,240468,0
48749222,6,-1,48749034,0,0,0
48849035,4,-1,48849034,0,0,0
48849139,5,-1,48849034,240572,240468,0
48849222,6,-1,48849034,0,0,0
48949035,4,-1,48949034,0,0,0
48949139,5,-1,48949034,240572,240468,0
48949221,6,-1,48949034,0,0,0
49049035,4,-1,49049034,0,0,0
49049139,5,-1,49049034,240572,240468,0
49049222,6,-1,49049034,0,0,0
49149035,4,-1,49149034,0,0,0
49149139,5,-1,49149034,240572,240468,0
49149222,6,-1,49149034,0,0,0
49249035,4,-1,49249034,0,0,0
49249139,5,-1,49249034,240572,240468,0
49249222,6,-1,49249034,0,0,0
49349035,4,-1,49349034,0,0,0
49349139,5,-1,49349034,240572,240468,0
49349222,6,-1,49349034,0,0,0
49449035,4,-1,49449034,0,0,0
49449139,5,-1,49449034,240572,240468,0
49449222,6,-1,49449034,0,0,0
49549035,4,-1,49549034,0,0,0
49549139,5,-1,49549034,240572,240468,0
49549222,6,-1,49549034,0,0,0
49649035,4,-1,49649034,0,0,0
49649139,5,-1,49649034,240572,240468,0
49649222,6,-1,49649034,0,0,0
49749035,4,-1,49749034,0,0,0
49749139,5,-1,49749034,240572,240468,0
49749222,6,-1,49749034,0,0,0
49849035,4,-1,49849034,0,0,0
49849139,5,-1,49849034,240572,240468,0
49849222,6,-1,49849034,0,0,0
49949035,4,-1,49949034,0,0,0
49949139,5,-1,49949034,240572,240468,0
49949222,6,-1,49949034,0,0,0
50049035,4,-1,50049034,0,0,0
50049140,5,-1,50049034,240572,240468,0
50049222,6,-1,50049034,0,0,0
50149035,4,-1,50149034,0,0,0
50149139,5,-1,50149034,240572,240468,0
50149221,6,-1,50149034,0,0,0
50249035,4,-1,50249034,0,0,0
50249139,5,-1,50249034,240572,240468,0
50249221,6,-1,50249034,0,0,0
50349035,4,-1,50349034,0,0,0
50349139,5,-1,50349034,240572,240468,0
50349221,6,-1,50349034,0,0,0
50449035,4,-1,50449034,0,0,0
50449139,5,-1,50449034,240572,240468,0
50449221,6,-1,50449034,0,0,0
50549035,4,-1,50549034,0,0,0
50549139,5,-1,50549034,240572,240468,0
50549221,6,-1,50549034,0,0,0
50649035,4,-1,50649034,0,0,0
50649139,5,-1,50649034,240572,240468,0
50649221,6,-1,50649034,0,0,0
50749035,4,-1,50749034,0,0,0
50749139,5,-1,50749034,240572,240468,0
50749221,6,-1,50749034,0,0,0
50849035,4,-1,50849034,0,0,0
50849139,5,-1,50849034,240572,240468,0
50849221,6,-1,50849034,0,0,0
50949035,4,-1,50949034,0,0,0
50949139,5,-1,50949034,240572,240468,0
50949221,6,-1,50949034,0,0,0
51049035,4,-1,51049034,0,0,0
51049139,5,-1,51049034,240572,240468,0
51049221,6,-1,51049034,0,0,0
51149035,4,-1,51149034,0,0,0
51149139,5,-1,51149034,240572,240468,0
51149221,6,-1,51149034,0,0,0
51249035,4,-1,51249034,0,0,0
51249139,5,-1,51249034,240572,240468,0
51249221,6,-1,51249034,0,0,0
51349035,4,-1,51349034,0,0,0
51349139,5,-1,51349034,240572,240468,0
51349221,6,-1,51349034,0,0,0
51449035,4,-1,51449034,0,0,0
51449139,5,-1,51449034,240572,240468,0
51449221,6,-1,51449034,0,0,0
51549035,4,-1,51549034,0,0,0
51549139,5,-1,51549034,240572,240468,0
51549221,6,-1,51549034,0,0,0
51649035,4,-1,51649034,0,0,0
51649139,5,-1,51649034,240572,240468,0
51649221,6,-1,51649034,0,0,0
51749035,4,-1,51749034,0,0,0
51749139,5,-1,51749034,240572,240468,0
51749221,6,-1,51749034,0,0,0
51849035,4,-1,51849034,0,0,0
51849139,5,-1,51849034,240572,240468,0
51849221,6,-1,51849034,0,0,0
51949035,4,-1,51949034,0,0,0
51949139,5,-1,51949034,240572,240468,0
51949221,6,-1,51949034,0,0,0
52049035,4,-1,52049034,0,0,0
52049139,5,-1,52049034,240572,240468,0
52049221,6,-1,52049034,0,0,0
52149035,4,-1,52149034,0,0,0
52149139,5,-1,52149034,240572,240468,0
52149221,6,-1,52149034,0,0,0
52249035,4,-1,52249034,0,0,0
52249139,5,-1,52249034,240572,240468,0
52249221,6,-1,52249034,0,0,0
52349035,4,-1,52349034,0,0,0
52349139,5,-1,52349034,240572,240468,0
52349221,6,-1,52349034,0,0,0
52449035,4,-1,52449034,0,0,0
52449139,5,-1,52449034,240572,240468,0
52449221,6,-1,52449034,0,0,0
52549035,4,-1,52549034,0,0,0
52549139,5,-1,52549034,240572,240468,0
52549221,6,-1,52549034,0,0,0
52649035,4,-1,52649034,0,0,0
52649139,5,-1,52649034,240572,240468,0
52649221,6,-1,52649034,0,0,0
52749035,4,-1,52749034,0,0,0
52749139,5,-1,52749034,240572,240468,0
52749221,6,-1,52749034,0,0,0
52849035,4,-1,52849034,0,0,0
52849139,5,-1,52849034,240572,240468,0
52849221,6,-1,52849034,0,0,0
52949035,4,-1,52949034,0,0,0
52949139,5,-1,52949034,240572,240468,0
52949221,6,-1,52949034,0,0,0
53049035,4,-1,53049034,0,0,0
53049139,5,-1,53049034,240572,240468,0
53049221,6,-1,53049034,0,0,0
53149035,4,-1,53149034,0,0,0
53149139,5,-1,53149034,240572,240468,0
53149221,6,-1,53149034,0,0,0
53249035,4,-1,53249034,0,0,0
53249139,5,-1,53249034,240572,240468,0
53249221,6,-1,53249034,0,0,0
53349035,4,-1,53349034,0,0,0
53349139,5,-1,53349034,240572,240468,0
53349221,6,-1,53349034,0,0,0
53449035,4,-1,53449034,0,0,0
53449139,5,-1,53449034,240572,240468,0
53449221,6,-1,53449034,0,0,0
53549035,4,-1,53549034,0,0,0
53549139,5,-1,53549034,240572,240468,0
53549221,6,-1,53549034,0,0,0
53649035,4,-1,53649034,0,0,0
53649139,5,-1,53649034,240572,240468,0
53649221,6,-1,53649034,0,0,0
53749035,4,-1,53749034,0,0,0
53749139,5,-1,53749034,240572,240468,0
53749221,6,-1,53749034,0,0,0
53849035,4,-1,53849034,0,0,0
53849139,5,-1,53849034,240572,240468,0
53849221,6,-1,53849034,0,0,0
53949035,4,-1,53949034,0,0,0
53949139,5,-1,53949034,240572,240468,0
53949221,6,-1,53949034,0,0,0
54049035,4,-1,54049034,0,0,0
54049139,5,-1,54049034,240572,240468,0
54049221,6,-1,54049034,0,0,0
54149035,4,-1,54149034,0,0,0
54149139,5,-1,54149034,240572,240468,0
54149221,6,-1,54149034,0,0,0
54249035,4,-1,54249034,0,0,0
54249139,5,-1,54249034,240572,240468,0
54249221,6,-1,54249034,0,0,0
54349035,4,-1,54349034,0,0,0
54349139,5,-1,54349034,240572,240468,0
54349222,6,-1,54349034,0,0,0
54449035,4,-1,54449034,0,0,0
54449139,5,-1,54449034,240572,240468,0
54449222,6,-1,54449034,0,0,0
54549035,4,-1,54549034,0,0,0
54549139,5,-1,54549034,240572,240468,0
54549222,6,-1,54549034,0,0,0
54649035,4,-1,54649034,0,0,0
54649139,5,-1,54649034,240572,240468,0
54649222,6,-1,54649034,0,0,0
54749035,4,-1,54749034,0,0,0
54749139,5,-1,54749034,240572,240468,0
54749222,6,-1,54749034,0,0,0
54849035,4,-1,54849034,0,0,0
54849139,5,-1,54849034,240572,240468,0
54849222,6,-1,54849034,0,0,0
54949035,4,-1,54949034,0,0,0
54949139,5,-1,54949034,240572,240468,0
54949222,6,-1,54949034,0,0,0
55049035,4,-1,55049034,0,0,0
55049139,5,-1,55049034,240572,240468,0
55049222,6,-1,55049034,0,0,0
55149035,4,-1,55149034,0,0,0
55149139,5,-1,55149034,240572,240468,0
55149222,6,-1,55149034,0,0,0
55249035,4,-1,55249034,0,0,0
55249139,5,-1,55249034,240572,240468,0
55249222,6,-1,55249034,0,0,0
55349035,4,-1,55349034,0,0,0
55349139,5,-1,55349034,240572,240468,0
55349222,6,-1,55349034,0,0,0
55449035,4,-1,55449034,0,0,0
55449139,5,-1,55449034,240572,240468,0
55449221,6,-1,55449034,0,0,0
55549035,4,-1,55549034,0,0,0
55549139,5,-1,55549034,240572,240468,0
55549222,6,-1,55549034,0,0,0
55649035,4,-1,55649034,0,0,0
55649139,5,-1,55649034,240572,240468,0
55649222,6,-1,55649034,0,0,0
55749035,4,-1,55749034,0,0,0
55749139,5,-1,55749034,240572,240468,0
55749222,6,-1,55749034,0,0,0
55849035,4,-1,55849034,0,0,0
55849139,5,-1,55849034,240572,240468,0
55849222,6,-1,55849034,0,0,0
55949035,4,-1,55949034,0,0,0
55949139,5,-1,55949034,240572,240468,0
55949222,6,-1,55949034,0,0,0
56049035,4,-1,56049034,0,0,0
56049139,5,-1,56049034,240572,240468,0
56049222,6,-1,56049034,0,0,0
56149035,4,-1,56149034,0,0,0
56149139,5,-1,56149034,240572,240468,0
56149222,6,-1,56149034,0,0,0
56249035,4,-1,56249034,0,0,0
56249139,5,-1,56249034,240572,240468,0
56249222,6,-1,56249034,0,0,0
56349035,4,-1,56349034,0,0,0
56349139,5,-1,56349034,240572,240468,0
56349222,6,-1,56349034,0,0,0
56449035,4,-1,56449034,0,0,0
56449139,5,-1,56449034,240572,240468,0
56449222,6,-1,56449034,0,0,0
56549035,4,-1,56549034,0,0,0
56549140,5,-1,56549034,240572,240468,0
56549222,6,-1,56549034,0,0,0
56649035,4,-1,56649034,0,0,0
56649139,5,-1,56649034,240572,240468,0
56649221,6,-1,56649034,0,0,0
56749035,4,-1,56749034,0,0,0
56749139,5,-1,56749034,240572,240468,0
56749221,6,-1,56749034,0,0,0
56849035,4,-1,56849034,0,0,0
56849139,5,-1,56849034,240572,240468,0
56849221,6,-1,56849034,0,0,0
56949035,4,-1,56949034,0,0,0
56949139,5,-1,56949034,240572,240468,0
56949221,6,-1,56949034,0,0,0
57049035,4,-1,57049034,0,0,0
57049139,5,-1,57049034,240572,240468,0
57049221,6,-1,57049034,0,0,0
57149035,4,-1,57149034,0,0,0
57149139,5,-1,57149034,240572,240468,0
57149221,6,-1,57149034,0,0,0
57249035,4,-1,57249034,0,0,0
57249139,5,-1,57249034,240572,240468,0
57249221,6,-1,57249034,0,0,0
57349035,4,-1,57349034,0,0,0
57349139,5,-1,57349034,240572,240468,0
57349221,6,-1,57349034,0,0,0
57449035,4,-1,57449034,0,0,0
57449139,5,-1,57449034,240572,240468,0
57449221,6,-1,57449034,0,0,0
57549035,4,-1,57549034,0,0,0
57549139,5,-1,57549034,240572,240468,0
57549221,6,-1,57549034,0,0,0
57649035,4,-1,57649034,0,0,0
57649139,5,-1,57649034,240572,240468,0
57649221,6,-1,57649034,0,0,0
57749035,4,-1,57749034,0,0,0
57749139,5,-1,57749034,240572,240468,0
57749221,6,-1,57749034,0,0,0
57849035,4,-1,57849034,0,0,0
57849139,5,-1,57849034,240572,240468,0
57849221,6,-1,57849034,0,0,0
57949035,4,-1,57949034,0,0,0
57949139,5,-1,57949034,240572,240468,0
57949221,6,-1,57949034,0,0,0
58049035,4,-1,58049034,0,0,0
58049139,5,-1,58049034,240572,240468,0
58049221,6,-1,58049034,0,0,0
58149035,4,-1,58149034,0,0,0
58149139,5,-1,58149034,240572,240468,0
58149221,6,-1,58149034,0,0,0
58249035,4,-1,58249034,0,0,0
58249139,5,-1,58249034,240572,240468,0
58249221,6,-1,58249034,0,0,0
58349035,4,-1,58349034,0,0,0
58349139,5,-1,58349034,240572,240468,0
58349221,6,-1,58349034,0,0,0
58449035,4,-1,58449034,0,0,0
58449139,5,-1,58449034,240572,240468,0
58449221,6,-1,58449034,0,0,0
58549035,4,-1,58549034,0,0,0
58549139,5,-1,58549034,240572,240468,0
58549221,6,-1,58549034,0,0,0
58649035,4,-1,58649034,0,0,0
58649139,5,-1,58649034,240572,240468,0
58649221,6,-1,58649034,0,0,0
58749035,4,-1,58749034,0,0,0
58749139,5,-1,58749034,240572,240468,0
58749221,6,-1,58749034,0,0,0
58849035,4,-1,58849034,0,0,0
58849139,5,-1,58849034,240572,240468,0
58849221,6,-1,58849034,0,0,0
58949035,4,-1,58949034,0,0,0
58949139,5,-1,58949034,240572,240468,0
58949221,6,-1,58949034,0,0,0
59049035,4,-1,59049034,0,0,0
59049139,5,-1,59049034,240572,240468,0
59049221,6,-1,59049034,0,0,0
59149035,4,-1,59149034,0,0,0
59149139,5,-1,59149034,240572,240468,0
59149221,6,-1,59149034,0,0,0
59249035,4,-1,59249034,0,0,0
59249139,5,-1,59249034,240572,240468,0
59249221,6,-1,59249034,0,0,0
59349035,4,-1,59349034,0,0,0
59349139,5,-1,59349034,240572,240468,0
59349221,6,-1,59349034,0,0,0
59449035,4,-1,59449034,0,0,0
59449139,5,-1,59449034,240572,240468,0
59449221,6,-1,59449034,0,0,0
59549035,4,-1,59549034,0,0,0
59549139,5,-1,59549034,240572,240468,0
59549221,6,-1,59549034,0,0,0
59649035,4,-1,59649034,0,0,0
59649139,5,-1,59649034,240572,240468,0
59649221,6,-1,59649034,0,0,0
59749035,4,-1,59749034,0,0,0
59749139,5,-1,59749034,240572,240468,0
59749221,6,-1,59749034,0,0,0
59849035,4,-1,59849034,0,0,0
59849139,5,-1,59849034,240572,240468,0
59849221,6,-1,59849034,0,0,0
59949035,4,-1,59949034,0,0,0
59949139,5,-1,59949034,240572,240468,0
59949221,6,-1,59949034,0,0,0
60049035,4,-1,60049034,0,0,0
60049139,5,-1,60049034,240572,240468,0
60049221,6,-1,60049034,0,0,0
60149035,4,-1,60149034,0,0,0
60149139,5,-1,60149034,240572,240468,0
60149221,6,-1,60149034,0,0,0
60249035,4,-1,60249034,0,0,0
60249139,5,-1,60249034,240572,240468,0
